gene_idx,gene_name,fold0 probability,fold1 probability,fold2 probability,fold3 probability,fold4 probability,fold5 probability,fold6 probability,fold7 probability,fold8 probability,fold9 probability,average probability,cancer gene
10433,SLC10A4,0.37775347,0.31578535,0.390755,0.29052955,0.3469478,0.27217227,0.28995398,0.39232028,0.32311746,0.2992805,0.32986155,0
9847,GCLM,0.34023437,0.24280068,0.33180416,0.48337635,0.37393558,0.32532427,0.33284393,0.3404313,0.27462777,0.25302568,0.3298404,0
10723,ATP6V1C1,0.3159149,0.24897307,0.27755016,0.35142985,0.3028765,0.2925461,0.6375203,0.2857285,0.32421738,0.2604913,0.32972482,0
2643,USP48,0.29193974,0.28066587,0.36274618,0.46355018,0.5095762,0.2959113,0.26946387,0.3246117,0.2549761,0.24351422,0.32969552,0
12125,CORIN,0.28126252,0.21402371,0.28931355,0.32188007,0.55372,0.28081065,0.3847503,0.33532032,0.39176401,0.24395981,0.3296805,0
1229,CORO2A,0.30932924,0.22578995,0.28546154,0.3738337,0.49162823,0.322907,0.3064451,0.36634636,0.37309995,0.24185686,0.32966977,0
8316,AK2,0.33295086,0.3007293,0.35071936,0.39069334,0.44584596,0.3283596,0.26962504,0.34790838,0.24885552,0.28098178,0.3296669,0
6597,PPP1R7,0.31984198,0.27846244,0.33956313,0.4436319,0.504548,0.31666735,0.30113336,0.3472888,0.19080217,0.25451276,0.3296452,0
6743,PTGES2,0.35693508,0.25558862,0.3097554,0.4318585,0.36599323,0.29622823,0.28511125,0.265981,0.47567394,0.2531351,0.32962602,0
10802,DAGLA,0.3536932,0.230848,0.30342454,0.33593667,0.4151828,0.30568832,0.32444456,0.42436436,0.31098273,0.29128549,0.32958508,0
10086,MSMO1,0.3996348,0.25750154,0.3098417,0.41503188,0.3790767,0.31966853,0.28667676,0.34340537,0.33759293,0.24737996,0.32958102,0
9035,SPTLC1,0.36528742,0.29696313,0.35085538,0.5253171,0.32173663,0.2879347,0.30079222,0.3252897,0.24332692,0.27800822,0.32955116,0
9106,DNA2,0.3278535,0.2249433,0.33903167,0.37682736,0.46148315,0.31977326,0.36754405,0.3530651,0.28217974,0.24267155,0.32953724,0
1217,KIF5C,0.3453421,0.2580621,0.30551314,0.3615256,0.5101833,0.31544584,0.30451965,0.32131687,0.3150988,0.25662377,0.32936314,0
12075,MFAP5,0.3017015,0.23017922,0.31183088,0.3283544,0.5600246,0.2838216,0.32959092,0.33343604,0.34180537,0.27249017,0.3293235,0
9464,KLHL8,0.29488498,0.23133735,0.334183,0.43930453,0.57855177,0.29757524,0.2642914,0.28893253,0.3259407,0.23661299,0.32916147,0
9621,GPSM2,0.3144715,0.2343374,0.31700915,0.42702544,0.522422,0.28688622,0.3237073,0.29429364,0.31064168,0.26080808,0.32916027,0
8784,HOXD8,0.3073815,0.243055,0.29951772,0.34706378,0.4081193,0.29324794,0.32497072,0.3299114,0.50018823,0.23756897,0.32910246,0
10642,CARD16,0.26144633,0.29745847,0.5520613,0.43658355,0.3182795,0.2737565,0.2683248,0.38513845,0.22258721,0.27409616,0.32897323,0
11805,CHAD,0.36460352,0.21692501,0.29133898,0.2938979,0.464378,0.2946029,0.33621132,0.41230467,0.35753104,0.25647056,0.32882637,0
5416,DCUN1D5,0.35464948,0.25996482,0.31332386,0.37013102,0.4190213,0.30518857,0.35120404,0.30965033,0.3342894,0.27039474,0.32878178,0
12021,BRINP1,0.38304958,0.28904447,0.3786838,0.31847525,0.41597745,0.2633762,0.28532946,0.37301856,0.27615204,0.30469656,0.32878035,0
8081,SCAMP5,0.35437167,0.22944213,0.31333882,0.3934944,0.33237427,0.3277044,0.2861793,0.42160174,0.39234293,0.23692703,0.3287777,0
667,ATG9A,0.28099015,0.34828895,0.38076526,0.46792355,0.4256971,0.2650173,0.23680787,0.25628492,0.37211058,0.2538347,0.32877204,0
6006,MIEN1,0.3256503,0.2706529,0.31211883,0.40205026,0.4520944,0.32660025,0.33726603,0.35287833,0.23529464,0.27178907,0.32863948,0
9487,PHACTR3,0.3233203,0.27492213,0.32478926,0.3559804,0.48761597,0.32521597,0.24686381,0.36717114,0.343132,0.23707986,0.32860908,0
10459,PROM1,0.32338178,0.2479883,0.31052715,0.34250143,0.5481274,0.32245645,0.31243324,0.3845553,0.25289577,0.24047372,0.32853407,0
7980,LIMD1,0.28461432,0.21557139,0.29830202,0.41619915,0.5112941,0.3008577,0.31522888,0.3099467,0.4149884,0.2177378,0.32847404,0
10412,KCNA1,0.33595955,0.22813895,0.30987105,0.32280236,0.3764571,0.30363137,0.31780544,0.38276392,0.42431766,0.28294337,0.3284691,0
7868,CNP,0.33325478,0.2945006,0.3357741,0.39769855,0.42888764,0.32080516,0.30301705,0.33033735,0.27286246,0.26676562,0.3283903,0
9445,UNKL,0.28872755,0.2476639,0.40412793,0.4142539,0.47607398,0.3013066,0.27691033,0.3281482,0.2840031,0.2626004,0.3283816,0
4062,FUT8,0.39757034,0.2376035,0.36795276,0.4694073,0.29021314,0.30304724,0.25467414,0.34927374,0.3321313,0.28104606,0.32829195,0
12459,KIF26A,0.29710993,0.24555595,0.27832562,0.34394315,0.45612568,0.27570572,0.37842825,0.37319624,0.36800024,0.26587924,0.328227,0
6574,RHOU,0.36583832,0.24876605,0.31954047,0.41727933,0.36253068,0.33456257,0.27898744,0.40911576,0.2880495,0.2575535,0.32822236,0
3580,ADAM19,0.25209084,0.23807465,0.28597066,0.36705703,0.5040969,0.29261097,0.33002612,0.33740985,0.4552139,0.21935043,0.32819015,0
5129,MFAP2,0.32878157,0.23017724,0.2920393,0.36885434,0.49521363,0.28328854,0.23703037,0.31863967,0.4831356,0.24341486,0.32805753,0
1297,NAP1L5,0.29399726,0.25184667,0.3271153,0.45792213,0.46993023,0.31381848,0.28725153,0.30721343,0.34753382,0.22385147,0.32804802,0
7243,SPHK1,0.3681327,0.2510823,0.33211437,0.40773898,0.3605754,0.3223466,0.27731204,0.3795198,0.32182142,0.2589011,0.32795447,0
8885,PDIA2,0.34387916,0.24653582,0.30910715,0.35437453,0.516532,0.30825806,0.30397162,0.36431,0.2643664,0.26806515,0.32794,0
5453,COL6A1,0.3585268,0.24445026,0.32551834,0.3782876,0.37913728,0.306161,0.29041517,0.35139394,0.37921757,0.26591387,0.3279022,0
11439,CLYBL,0.3821232,0.21773346,0.2882089,0.36670706,0.35904947,0.28734446,0.42720824,0.34524858,0.34144565,0.26339078,0.327846,0
6342,AHCTF1,0.3941033,0.22991166,0.30388382,0.37745282,0.35779676,0.3233614,0.3209436,0.36678064,0.36304602,0.24096078,0.32782406,0
9245,SLC19A1,0.3430849,0.22163425,0.31701055,0.37991375,0.5158456,0.31642598,0.271501,0.37880185,0.28274623,0.25123662,0.3278201,0
8211,FAAH,0.40228006,0.25982803,0.3089766,0.31029907,0.40442386,0.30168837,0.313397,0.40490204,0.2941155,0.27826455,0.3278175,0
9931,PAXIP1,0.3508142,0.24087514,0.47988212,0.3809702,0.40767613,0.30283588,0.24525747,0.29449052,0.34690586,0.22753872,0.32772464,0
6444,ZNF580,0.37039882,0.243666,0.32200688,0.4186251,0.4580657,0.32745633,0.2843483,0.35672888,0.25959513,0.23600838,0.32768995,0
5692,CALU,0.32068318,0.25531214,0.29834068,0.32775268,0.44061744,0.3265413,0.3109678,0.3394988,0.37007603,0.28624183,0.32760316,0
11729,DNMBP,0.3104753,0.27246544,0.30621672,0.4375339,0.4360355,0.315002,0.27314547,0.32351416,0.36604118,0.2345635,0.32749933,0
4543,SERPING1,0.32385048,0.2702378,0.49096987,0.4181231,0.2781767,0.2975504,0.23171161,0.3640406,0.3273473,0.27237388,0.32743818,0
7142,ZNF71,0.2882264,0.2761812,0.4125339,0.42352152,0.36404556,0.29175586,0.23730096,0.35006273,0.36321315,0.26735765,0.32741988,0
11782,DCLRE1A,0.3755439,0.30002058,0.37356892,0.30717286,0.39433634,0.27077028,0.29573277,0.37956217,0.27703458,0.30035144,0.32740936,0
6662,CCDC47,0.3444291,0.30428758,0.32077688,0.42262337,0.42564,0.3250207,0.28044233,0.33434412,0.24030513,0.2761408,0.327401,0
6375,KCNK15,0.33089232,0.21759713,0.3494428,0.34319615,0.5076357,0.30631694,0.31901887,0.36365736,0.3004486,0.23528561,0.32734913,0
11843,CCNO,0.38131464,0.2690874,0.3090654,0.28654832,0.46571305,0.3000656,0.31039286,0.3735616,0.3060933,0.27055743,0.32723993,0
3963,RNASEH2A,0.34866327,0.21574643,0.30794534,0.3990536,0.3358486,0.2634401,0.24867283,0.35713005,0.532922,0.26233095,0.32717532,0
2798,ZXDA,0.34988087,0.23267114,0.27674016,0.34115908,0.32228473,0.28887042,0.5727279,0.2785753,0.35938,0.24939214,0.32716817,0
10771,ORM1,0.33292857,0.20678966,0.28681794,0.34582585,0.47349927,0.371713,0.40765148,0.38130522,0.23118399,0.23292051,0.32706353,0
1806,GMEB2,0.32354417,0.23016089,0.2969221,0.42116252,0.48134702,0.3218602,0.3411362,0.29526728,0.30008617,0.25883418,0.3270321,0
9673,BLCAP,0.3872522,0.25482973,0.32374585,0.44835111,0.37812263,0.32341263,0.2819223,0.31512108,0.29089665,0.26614755,0.3269802,0
4071,ANAPC16,0.27390933,0.23366836,0.5059108,0.47704536,0.29234064,0.3004851,0.27385557,0.35371944,0.33104646,0.22779667,0.32697773,0
12867,SEMG2,0.34621763,0.2639481,0.38022935,0.306766,0.37074873,0.24940738,0.3369294,0.32348073,0.37609288,0.3157428,0.3269563,0
4233,CIR1,0.3178724,0.27387404,0.3586817,0.49073866,0.4322477,0.30073327,0.2863704,0.28563237,0.2806417,0.24220452,0.3268997,0
1348,ISG20L2,0.37640882,0.23971263,0.29775116,0.42107403,0.3901046,0.31256363,0.3131029,0.34926733,0.29194233,0.27671656,0.3268644,0
9328,NFAM1,0.39757666,0.3463896,0.28096038,0.471261,0.33207336,0.32375717,0.25844458,0.41235545,0.15822491,0.28741544,0.32684582,0
7551,INPP1,0.40453252,0.23978402,0.37644565,0.4723843,0.34038398,0.30153677,0.2651791,0.33705655,0.27276868,0.2578801,0.3267952,0
3086,THAP12,0.29632214,0.27034053,0.2959963,0.4091207,0.3207805,0.30143818,0.55933756,0.27251595,0.31183422,0.22932164,0.3267008,0
1658,EML3,0.26084167,0.21288499,0.28236622,0.39390072,0.50860626,0.26976696,0.39495808,0.27409077,0.4502011,0.21929947,0.32669163,0
8367,CHTF18,0.3354757,0.23685734,0.31240448,0.3659922,0.36267355,0.29246268,0.37473685,0.32088915,0.40590516,0.25934085,0.3266738,0
5446,KCNMB1,0.33175474,0.27411026,0.2951999,0.41694075,0.50543314,0.31620577,0.28984287,0.31218067,0.29079366,0.23421387,0.32666755,0
1176,LRIG1,0.3320824,0.24486887,0.3110842,0.37924486,0.42415816,0.30008236,0.27015615,0.36903873,0.4019816,0.23357385,0.3266271,0
3445,CEP290,0.3448257,0.25186583,0.35924286,0.48944724,0.4805052,0.2896919,0.2788527,0.23940255,0.28023115,0.25211185,0.32661772,0
7777,PCSK4,0.3722061,0.22033453,0.30373672,0.33129093,0.46151808,0.32587278,0.33696708,0.3728919,0.29459268,0.2467408,0.32661515,0
3700,COX6B2,0.3848532,0.25211352,0.32422563,0.3615755,0.44439566,0.32565075,0.2794829,0.42382076,0.19578025,0.2729042,0.3264802,0
3090,ADGRE5,0.32130075,0.25076854,0.43292347,0.48461062,0.2865119,0.28872398,0.235113,0.40719935,0.2576213,0.29900256,0.32637754,0
1332,FRAT1,0.28804675,0.24038126,0.29244432,0.45348385,0.48231518,0.33431712,0.2809909,0.3614024,0.29089814,0.23889245,0.32631725,0
1384,HAUS5,0.32913187,0.27139968,0.33975947,0.41774273,0.35867667,0.2992277,0.27060652,0.44418553,0.26341864,0.2686007,0.32627496,0
1042,TRMT2A,0.32102576,0.25789988,0.3291852,0.4803804,0.49341002,0.2954188,0.25691286,0.35766888,0.23048493,0.24031289,0.32626995,0
6016,STK19,0.38444787,0.2543543,0.31437105,0.4153106,0.4438231,0.2955025,0.26544785,0.35125598,0.29757848,0.24018222,0.32622737,0
8427,HAT1,0.28906968,0.32737976,0.34947896,0.48120466,0.4423617,0.28618452,0.2860524,0.28358966,0.27530646,0.24088001,0.32615077,0
9486,PPP1R3D,0.28467748,0.23193012,0.3058897,0.35991517,0.5484393,0.29655775,0.29657868,0.34928882,0.32345825,0.2642068,0.3260942,0
8931,PRSS3,0.31646326,0.22998078,0.30534738,0.3951772,0.48239678,0.3258134,0.26473933,0.36594832,0.33319825,0.2414212,0.32604858,0
11879,HUNK,0.35473564,0.25422493,0.29734063,0.31160825,0.48824775,0.28732818,0.30166367,0.4035843,0.30875367,0.25285456,0.32603416,0
9904,CECR2,0.373661,0.21369423,0.31804785,0.34546354,0.32620725,0.3382585,0.3835392,0.40910596,0.29968175,0.25169364,0.3259353,0
4055,MTR,0.32922444,0.26835954,0.35241205,0.49758062,0.4482148,0.2911084,0.27029988,0.32785186,0.22252648,0.2516159,0.32591942,0
11209,GEMIN8,0.38757813,0.23999466,0.31743333,0.32656318,0.33250758,0.288578,0.29886255,0.3919983,0.3936677,0.28200984,0.32591933,0
4010,SLC41A1,0.35866165,0.2441413,0.31642067,0.47069904,0.32743037,0.302862,0.2565632,0.3114391,0.42554507,0.24511518,0.32588774,0
8925,TTI2,0.35313073,0.20380463,0.290548,0.35317457,0.54846734,0.293998,0.31221673,0.40235424,0.2587162,0.2421426,0.3258553,0
6359,TXNDC17,0.31669563,0.27959415,0.3079706,0.34875864,0.4494125,0.35557207,0.3003791,0.35057494,0.25833687,0.29088286,0.32581773,0
11487,HRG,0.34038246,0.22662379,0.3040499,0.344041,0.36494014,0.3069933,0.41523457,0.36848617,0.30931827,0.27780035,0.325787,0
6083,CAVIN3,0.2671927,0.25946444,0.45866778,0.39976805,0.4880538,0.29594463,0.24418095,0.3445956,0.24584214,0.2528083,0.32565185,0
8809,CYP4B1,0.3187295,0.21731055,0.3104756,0.34906748,0.430251,0.37750903,0.29346007,0.37375444,0.34459567,0.2411045,0.3256258,0
113,RRN3,0.34982863,0.24695067,0.3304452,0.44304404,0.37541342,0.30821723,0.32879552,0.3392704,0.2930139,0.24028613,0.3255265,0
6362,DESI2,0.35106385,0.25418127,0.31720516,0.39491004,0.4400522,0.3071904,0.2779615,0.29898995,0.37215084,0.24049175,0.32541972,0
2858,EIF2S3,0.27199695,0.2973124,0.36681914,0.46074438,0.4082946,0.2916311,0.2611968,0.2894784,0.35005063,0.25667003,0.32541943,0
2747,PACS1,0.37374038,0.27768886,0.38970697,0.4546532,0.3932172,0.30599597,0.26377124,0.28452584,0.25745833,0.2533345,0.32540926,0
11473,CYP3A4,0.30704844,0.22037454,0.32018873,0.3578541,0.43953025,0.2980868,0.33539954,0.3551521,0.3915781,0.22717604,0.32523888,0
1351,SRP9P1,0.3792162,0.2147221,0.28548563,0.37023947,0.43815625,0.3327385,0.351528,0.37188572,0.26985523,0.2383487,0.32521757,0
10353,SENP8,0.34262398,0.23389457,0.30373412,0.35594842,0.38651302,0.30437526,0.28492844,0.3811088,0.39556664,0.26295996,0.32516533,0
7389,OLFM1,0.35539567,0.24065562,0.2958217,0.34794244,0.36475545,0.29480848,0.3102855,0.34671757,0.4308655,0.26312217,0.325037,0
9796,PPFIA3,0.36492905,0.22762115,0.3017249,0.39099208,0.45413682,0.3375422,0.34228244,0.3575146,0.24353082,0.2298706,0.32501447,0
1342,S1PR4,0.26410326,0.3773049,0.4539093,0.45779788,0.4036381,0.2836386,0.25785872,0.31027707,0.19021368,0.25073463,0.32494763,0
4123,TERF2,0.29646614,0.306715,0.4327166,0.55823594,0.514652,0.25977412,0.23619135,0.26565105,0.12373632,0.2550444,0.3249183,0
1697,KLRC3,0.36718407,0.30611008,0.27584985,0.43549305,0.3914685,0.3062499,0.291767,0.35490498,0.23913841,0.28040862,0.32485744,0
3408,NUB1,0.33532193,0.24529625,0.30120516,0.35831454,0.38418138,0.30038658,0.32455763,0.31156546,0.43782336,0.24964368,0.32482958,0
10916,TDRD3,0.28804466,0.23390675,0.3016107,0.4627879,0.41315368,0.30248243,0.3559033,0.3046367,0.33817014,0.24528341,0.32459795,0
5866,GOLGA3,0.3274685,0.27819774,0.31038368,0.4378314,0.38924533,0.3115245,0.4285953,0.33845142,0.164672,0.25928423,0.3245654,0
11479,FLRT3,0.35042715,0.23185642,0.2919914,0.3154368,0.47504678,0.2885621,0.31316468,0.39927727,0.32429284,0.25511098,0.32451662,0
7156,FAM110B,0.31842282,0.23612966,0.30395576,0.36833686,0.489827,0.29602727,0.2822298,0.3672376,0.36706686,0.21579394,0.32450277,0
7430,FZD1,0.35336384,0.22464569,0.3332737,0.36519653,0.34087008,0.334968,0.2643562,0.39919123,0.3708784,0.25823793,0.32449815,0
2966,TBCE,0.36135823,0.23781286,0.31651685,0.39656818,0.45749605,0.30395782,0.32748324,0.31518015,0.24983422,0.27852383,0.32447314,0
11127,LIMCH1,0.31910717,0.23921753,0.28580916,0.27809632,0.39214927,0.29424626,0.32898793,0.37756312,0.46343023,0.26579916,0.32444063,0
9299,MTMR3,0.36927083,0.23464774,0.32055712,0.3290644,0.3839457,0.2899694,0.35041797,0.35580957,0.3366769,0.27394414,0.32443038,0
9807,DGKI,0.38359687,0.23084815,0.30745146,0.34912604,0.326008,0.33400416,0.2579332,0.43270367,0.3295244,0.29199383,0.324319,0
10569,FBXO38,0.35886738,0.20644097,0.30958942,0.41963476,0.43180493,0.32345253,0.31516245,0.3578508,0.2878464,0.23201141,0.32426608,0
3185,ZC4H2,0.29278743,0.25422308,0.3408468,0.372922,0.43926907,0.27893552,0.27483433,0.35757685,0.3814579,0.24953867,0.32423916,0
10128,PCSK2,0.36679864,0.27592027,0.3243545,0.34794793,0.32270476,0.2966272,0.31778634,0.36088684,0.3635084,0.2657972,0.3242332,0
5673,GATAD1,0.32338238,0.25748283,0.31977975,0.39736292,0.3695387,0.30181295,0.3103636,0.3066401,0.39802048,0.25703853,0.32414222,0
8365,RFC3,0.37882212,0.25020495,0.39214018,0.4058455,0.3392544,0.29333702,0.31622937,0.3225054,0.3043825,0.23680584,0.32395273,0
739,METTL17,0.29560348,0.2614439,0.32505792,0.44008383,0.420689,0.29689026,0.25822958,0.34021127,0.35014847,0.25036097,0.32387182,0
6632,ANTXR1,0.32478046,0.23115468,0.28285018,0.36110622,0.50534314,0.29570496,0.32812995,0.3504246,0.29697406,0.26130083,0.32377693,0
11751,CRYM,0.33620793,0.26596168,0.33506387,0.29678118,0.37698415,0.28382918,0.29108983,0.4060093,0.35931525,0.2864268,0.3237669,0
2728,RIC3,0.27180558,0.23629956,0.32335073,0.39605996,0.4754066,0.29748702,0.24351537,0.37151393,0.38950416,0.23258294,0.32375258,0
12586,CCL25,0.37815392,0.30059883,0.30995014,0.34305328,0.35333815,0.32030222,0.28529674,0.3899163,0.234512,0.32221958,0.3237341,0
9601,KCNH7,0.37332147,0.31865543,0.37467214,0.3075169,0.35961464,0.2654204,0.29472464,0.3692026,0.27628672,0.29781073,0.32372257,0
1333,OSBPL3,0.31310818,0.27358213,0.3546457,0.48252565,0.46397778,0.30481327,0.2644029,0.30632827,0.23052679,0.24276513,0.3236676,0
5728,MAFK,0.2667985,0.2704745,0.297502,0.41594353,0.4278979,0.28477868,0.41567758,0.2530523,0.38584307,0.21831635,0.32362843,0
2983,CORO7,0.25974903,0.24526195,0.31380612,0.38681513,0.46882966,0.29158905,0.2975033,0.3819343,0.3651934,0.22547682,0.32361585,0
2440,PROSER1,0.3221912,0.222909,0.3142855,0.39104265,0.37431017,0.31161445,0.32740837,0.37380472,0.3418529,0.25638077,0.32357997,0
9508,CNTN6,0.3557182,0.3086817,0.37574944,0.31070626,0.3789971,0.28133368,0.2791262,0.37581736,0.265815,0.30331457,0.32352597,0
9983,ELAVL3,0.31770068,0.23049603,0.28804278,0.28983715,0.4454575,0.3037529,0.3101096,0.36772257,0.41026774,0.27095604,0.3234343,0
11770,TRIM31,0.30762765,0.26059595,0.29555738,0.2857,0.4344127,0.27840173,0.30381906,0.3866693,0.39087728,0.28973648,0.32333976,0
11808,STK33,0.3450809,0.2170882,0.28092366,0.30597487,0.49841273,0.30198935,0.29141766,0.38349614,0.3768886,0.23193689,0.3233209,0
5666,KLHL9,0.326306,0.23258686,0.29483742,0.4273699,0.4337966,0.3056316,0.29570597,0.32339084,0.35668185,0.23533715,0.3231644,0
8872,PRICKLE1,0.34657374,0.20976944,0.2775058,0.355921,0.35561937,0.29733613,0.48647898,0.32071128,0.3364388,0.24471268,0.32310674,0
2212,FBXL14,0.3122258,0.2075401,0.28399292,0.3081542,0.411269,0.3064684,0.48087722,0.34495997,0.33413178,0.24094622,0.32305655,0
8957,GFPT2,0.38168767,0.24435268,0.3113758,0.3252106,0.2732228,0.27029532,0.25250033,0.48385143,0.4187433,0.269295,0.3230535,0
8621,GPATCH4,0.30353034,0.24922256,0.2966982,0.32270446,0.37587595,0.3236929,0.34560218,0.37004253,0.37138394,0.27161968,0.3230373,0
3993,INCENP,0.3950852,0.20083073,0.33110005,0.41779432,0.36008692,0.40445676,0.3783348,0.29119223,0.21819548,0.23249164,0.32295683,0
10272,SPDEF,0.37372276,0.2610037,0.29710457,0.308692,0.52293795,0.31842127,0.29987505,0.36072564,0.23235112,0.25464225,0.32294762,0
4464,TRIP12,0.3110112,0.26678115,0.32555833,0.43011805,0.38370886,0.31396508,0.355255,0.34157383,0.24301231,0.2582097,0.32291937,0
6527,TSPAN3,0.30963597,0.26147527,0.2974582,0.34028506,0.4308499,0.33612233,0.32238913,0.37261546,0.27264974,0.2850795,0.32285604,0
1816,TSSK4,0.33964795,0.41542315,0.29642722,0.4332771,0.2952372,0.30645895,0.2621826,0.3469105,0.19503416,0.33749455,0.32280937,0
8684,KLHL21,0.3230315,0.22834922,0.28889027,0.3439689,0.44285002,0.2860332,0.34251598,0.33136898,0.4023524,0.23815425,0.32275146,0
9408,RMI1,0.3069829,0.22498463,0.3157312,0.4057376,0.5059319,0.3203603,0.35666656,0.29726323,0.27752,0.21613027,0.32273084,0
9398,ANXA3,0.36853465,0.2182098,0.28137818,0.32258236,0.43907514,0.3067868,0.29873186,0.4075027,0.34461677,0.23913552,0.32265538,0
7526,PRUNE1,0.39905164,0.22698012,0.29305562,0.34975755,0.40737602,0.32382262,0.3599368,0.32580528,0.28774136,0.252824,0.3226351,0
1483,BSCL2,0.31147355,0.2549611,0.33340052,0.35017335,0.39317638,0.30766776,0.27053154,0.34904134,0.40875456,0.24675953,0.322594,0
3475,ITGAX,0.22290365,0.3608738,0.4343073,0.43566525,0.4949419,0.284793,0.24717578,0.3211798,0.19520557,0.22870608,0.3225752,0
4021,FOXM1,0.31971908,0.23795342,0.29341078,0.35054606,0.54030013,0.33714253,0.28200728,0.38223633,0.2646871,0.21670696,0.32247096,0
6479,JAM3,0.32694462,0.21685897,0.2933935,0.35423723,0.5217759,0.29507533,0.29981965,0.3613573,0.33572593,0.21928208,0.32244706,0
788,THAP11,0.38281685,0.24413478,0.2942084,0.38181385,0.33249146,0.29604512,0.45186257,0.32405195,0.27218074,0.2446593,0.3224265,0
11125,PRSS8,0.3591052,0.24551879,0.29838094,0.3156295,0.461347,0.3191776,0.29356635,0.38026246,0.31078118,0.24032237,0.32240912,0
10769,SLAMF8,0.3273583,0.37244633,0.29472035,0.45545146,0.40730873,0.31163746,0.23710832,0.35280958,0.15972541,0.30498827,0.32235542,0
9468,UPB1,0.34219643,0.24158879,0.31586212,0.3709526,0.45244884,0.31442484,0.31952292,0.33587745,0.2891408,0.24078493,0.32227996,0
9685,MORN4,0.4026988,0.23197527,0.3376428,0.46322876,0.3003968,0.2840383,0.25734532,0.40629095,0.26764658,0.27143034,0.32226938,0
2837,ARID5B,0.24182428,0.23344515,0.47380182,0.42091218,0.33319074,0.26336616,0.27259982,0.35000852,0.396118,0.23741105,0.32226774,0
10115,SLC32A1,0.37578622,0.31693715,0.38761467,0.29995075,0.36893216,0.26140735,0.29279336,0.36803445,0.2565068,0.29467598,0.3222639,0
9170,STK40,0.32433668,0.21298634,0.31500995,0.40443406,0.5412942,0.29820815,0.29036012,0.31317413,0.2874513,0.23432316,0.32215783,0
7339,THBS3,0.43669295,0.2212153,0.2978018,0.31025618,0.38482222,0.27148086,0.3687589,0.2872544,0.3575333,0.28546953,0.32212853,0
8377,PGM3,0.42643857,0.2390514,0.32751283,0.40973896,0.2759438,0.28932393,0.2880579,0.35721347,0.32254112,0.28529805,0.32211202,0
1422,GINS4,0.31583,0.21219772,0.35090703,0.45007792,0.30811813,0.31170985,0.2517567,0.31996596,0.44502798,0.25546914,0.32210603,0
9416,CNOT6,0.3448384,0.22707583,0.29409602,0.4166539,0.27376932,0.32399815,0.5286749,0.27822557,0.29625493,0.23690808,0.32204953,0
8356,TNPO3,0.3270994,0.29346138,0.3571834,0.38972133,0.51926625,0.29102224,0.2679003,0.28961962,0.24347815,0.24130252,0.32200545,0
5625,CLTB,0.33154964,0.27044314,0.32279176,0.39231962,0.5016069,0.3093874,0.2961747,0.29602712,0.23307472,0.26562768,0.32190028,0
